id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,show_logo_in_search,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,fly_in_fly_out_duration,work_format,working_hours,work_schedule_by_days,night_shifts,professional_roles,accept_incomplete_resumes,experience,employment,employment_form,internship,adv_response_url,is_adv_vacancy,adv_context,branding
114289740,False,Юрист-договорник в ТЭК,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2024-12-20T10:59:41+0300,2024-12-20T10:59:41+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=114289740,,,https://api.hh.ru/vacancies/114289740?host=hh.ru,https://hh.ru/vacancy/114289740,[],"{'id': '10994145', 'name': 'KAZ-TEMIR-TRANS CARGO', 'url': 'https://api.hh.ru/employers/10994145', 'alternate_url': 'https://hh.ru/employer/10994145', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10994145', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы в логистической компании обязателен!!! Высшее юридическое образование. Знание английского языка не ниже (C1). Опыт работы не менее...', 'responsibility': 'Представлять интересы компании в судах, а также в государственных и общественных организациях. Участвовать в <highlighttext>разработке</highlighttext> и осуществлении мероприятий по укреплению...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '146', 'name': 'Юрист'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
114513200,False,SMM-менеджер,,False,True,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 300000, 'to': None, 'currency': 'KZT', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2024-12-22T16:54:58+0300,2024-12-22T16:54:58+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=114513200,,,https://api.hh.ru/vacancies/114513200?host=hh.ru,https://hh.ru/vacancy/114513200,[],"{'id': '11184601', 'name': 'MARMELAD GROUP', 'url': 'https://api.hh.ru/employers/11184601', 'alternate_url': 'https://hh.ru/employer/11184601', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/6792934.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1293159.png', '240': 'https://img.hhcdn.ru/employer-logo/6792935.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=11184601', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Умение работать с различными социальными платформами и их инструментами. Отличные навыки копирайтинга и создания визуального контента. Креативное мышление и умение...', 'responsibility': 'Создание и публикация контента (тексты, фото, видео) в социальных сетях (Instagram, Facebook, VK и др.). Мониторинг и анализ эффективности публикаций...'}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],"[{'id': 'from_four_to_six_hours_in_a_day', 'name': 'Можно сменами по\xa04-6\xa0часов в\xa0день'}]",[],True,[],[],"[{'id': 'HOURS_4', 'name': '4\xa0часа'}, {'id': 'HOURS_6', 'name': '6\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}, {'id': 'FLEXIBLE', 'name': 'Свободный'}]",False,"[{'id': '3', 'name': 'SMM-менеджер, контент-менеджер'}]",True,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
112055192,False,Монтажёр,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2024-11-28T12:15:28+0300,2024-11-28T12:15:28+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=112055192,,,https://api.hh.ru/vacancies/112055192?host=hh.ru,https://hh.ru/vacancy/112055192,[],"{'id': '2902241', 'name': 'Edvola Studio', 'url': 'https://api.hh.ru/employers/2902241', 'alternate_url': 'https://hh.ru/employer/2902241', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/6883519.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1315825.png', '90': 'https://img.hhcdn.ru/employer-logo/6883518.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2902241', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт в монтаже видео, предпочтительно в образовательной сфере. Знание инструментов монтажа, таких как Adobe Premiere Pro, Adobe After Effects, Final...', 'responsibility': 'Соблюдение стандартов и сроков поставки готового видеоматериала. Сотрудничество с командой курсовых <highlighttext>разработчиков</highlighttext> и экспертами для обеспечения соответствия контента образовательным целям.'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],True,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'FLEXIBLE', 'name': 'По\xa0договорённости'}]","[{'id': 'FLEXIBLE', 'name': 'Свободный'}]",False,"[{'id': '20', 'name': 'Видеооператор, видеомонтажер'}]",True,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'project', 'name': 'Проектная работа'}","{'id': 'PROJECT', 'name': 'Проект или разовое задание'}",False,,False,,
112969338,False,Бармен в ресторан,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 300000, 'to': None, 'currency': 'KZT', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'улица Динмухамеда Кунаева', 'building': '14', 'lat': 51.128597, 'lng': 71.433924, 'description': None, 'raw': 'Астана, улица Динмухамеда Кунаева, 14', 'metro': None, 'metro_stations': [], 'id': '15297209'}",,,2024-12-11T10:15:11+0300,2024-12-11T10:15:11+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=112969338,,,https://api.hh.ru/vacancies/112969338?host=hh.ru,https://hh.ru/vacancy/112969338,[],"{'id': '5459594', 'name': 'Акжан Шаяхметова', 'url': 'https://api.hh.ru/employers/5459594', 'alternate_url': 'https://hh.ru/employer/5459594', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1148565.JPG', '90': 'https://img.hhcdn.ru/employer-logo/6214726.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/6214727.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5459594', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы барменом от 2 -х лет в ресторане или баре с высокой проходимостью. - Знание классических и современных коктейлей, умение...', 'responsibility': 'Приготовление коктейлей и других напитков по меню, а также <highlighttext>разработка</highlighttext> авторских напитков. - Обслуживание гостей за барной стойкой, обеспечение высокого уровня...'}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_12', 'name': '12\xa0часов'}, {'id': 'FLEXIBLE', 'name': 'По\xa0договорённости'}]","[{'id': 'SIX_ON_ONE_OFF', 'name': '6/1'}, {'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}, {'id': 'FOUR_ON_THREE_OFF', 'name': '4/3'}, {'id': 'TWO_ON_TWO_OFF', 'name': '2/2'}]",False,"[{'id': '89', 'name': 'Официант, бармен, бариста'}]",True,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
114169910,False,Аналитик данных,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 250000, 'to': 300000, 'currency': 'KZT', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'улица Амангельды Иманова', 'building': '11', 'lat': 51.164104, 'lng': 71.435603, 'description': None, 'raw': 'Астана, улица Амангельды Иманова, 11', 'metro': None, 'metro_stations': [], 'id': '14334133'}",,,2024-12-19T10:11:45+0300,2024-12-19T10:11:45+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=114169910,,,https://api.hh.ru/vacancies/114169910?host=hh.ru,https://hh.ru/vacancy/114169910,[],"{'id': '5251423', 'name': 'ORDA TRADE ASTANA', 'url': 'https://api.hh.ru/employers/5251423', 'alternate_url': 'https://hh.ru/employer/5251423', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/6681227.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1265225.PNG', '90': 'https://img.hhcdn.ru/employer-logo/6681226.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5251423', 'accredited_it_employer': False, 'trusted': True}","{'requirement': None, 'responsibility': 'Анализ продаж по каналам дистрибуции. Анализ и планирование работ, связанных с продажами. <highlighttext>Разработка</highlighttext> и внедрение маркетинговых мероприятий направленных на продвижение...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '156', 'name': 'BI-аналитик, аналитик данных'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
114177267,False,Data Engineer,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2024-12-19T12:25:04+0300,2024-12-19T12:25:04+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=114177267,True,,https://api.hh.ru/vacancies/114177267?host=hh.ru,https://hh.ru/vacancy/114177267,[],"{'id': '9872238', 'name': 'BI GLOBAL', 'url': 'https://api.hh.ru/employers/9872238', 'alternate_url': 'https://hh.ru/employer/9872238', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/6053638.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/6053637.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/1108259.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9872238', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Степень в области компьютерных наук, информационных технологий или смежных специальностях. Более 3 лет опыта работы инженером по данным или в...', 'responsibility': '<highlighttext>Разработка</highlighttext> конвейеров данных: Проектировать, внедрять и поддерживать процессы ETL/ELT для интеграции данных из множества источников в единое хранилище и...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '165', 'name': 'Дата-сайентист'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,"{'type': 'MAKEUP', 'tariff': None}"
113879348,False,Менеджер по логистике,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 500000, 'to': None, 'currency': 'KZT', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2024-12-17T15:07:58+0300,2024-12-17T15:07:58+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=113879348,,,https://api.hh.ru/vacancies/113879348?host=hh.ru,https://hh.ru/vacancy/113879348,[],"{'id': '9463438', 'name': 'Eurolog', 'url': 'https://api.hh.ru/employers/9463438', 'alternate_url': 'https://hh.ru/employer/9463438', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9463438', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Владение китайским языком обязательно. С опытом работы в логистических компаниях в сфере грузоперевозки железнодорожным транспортом.', 'responsibility': 'Ежемесячно предоставление отчетов по всем делам). Участвует в <highlighttext>разработке</highlighttext> новых маршрутов с целью сокращения затрат и минимизации порожнего пробега собственных...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '67', 'name': 'Менеджер по логистике, менеджер по ВЭД'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
114417333,False,Дизайнер,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2024-12-21T18:49:06+0300,2024-12-21T18:49:06+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=114417333,,,https://api.hh.ru/vacancies/114417333?host=hh.ru,https://hh.ru/vacancy/114417333,[],"{'id': '151576', 'name': 'ЦТ Астыкжан', 'url': 'https://api.hh.ru/employers/151576', 'alternate_url': 'https://hh.ru/employer/151576', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/3232836.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/3232837.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/697930.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=151576', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы не менее 3-х лет. Умение профессионально работать в графических программах. Отличное знание и опыт работы с CorelDRAW...', 'responsibility': '<highlighttext>Разработка</highlighttext> визуальных материалов (для сайта, соц. Страничек, POS материалы). Дизайн/верстка рекламных материалов. Верстка периодических печатных изданий (акционные каталоги, баннера...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '34', 'name': 'Дизайнер, художник'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
113102235,False,Receptionist/Typist,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2024-12-12T09:05:44+0300,2024-12-12T09:05:44+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=113102235,,,https://api.hh.ru/vacancies/113102235?host=hh.ru,https://hh.ru/vacancy/113102235,[],"{'id': '1411624', 'name': 'Embassy of Pakistan', 'url': 'https://api.hh.ru/employers/1411624', 'alternate_url': 'https://hh.ru/employer/1411624', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/975342.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/31602.png', '90': 'https://img.hhcdn.ru/employer-logo/975341.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1411624', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'D. Excellent communication skills. E. Willingness to learn and <highlighttext>develop</highlighttext> new skills. F. Previous experience (3-5 years) of similar...', 'responsibility': 'Translation, Administration & Secretarial work. Application Deadline: CV in English along with covering letter in English must reach the Embassy by...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '40', 'name': 'Другое'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
114021436,False,Front-end разработчик,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': 'улица Касыма Аманжолова', 'building': '26', 'lat': 51.120078, 'lng': 71.474438, 'description': None, 'raw': 'Астана, улица Касыма Аманжолова, 26', 'metro': None, 'metro_stations': [], 'id': '16726500'}",,,2024-12-21T11:39:33+0300,2024-12-21T11:39:33+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=114021436,,,https://api.hh.ru/vacancies/114021436?host=hh.ru,https://hh.ru/vacancy/114021436,[],"{'id': '11500604', 'name': 'DATAPAX', 'url': 'https://api.hh.ru/employers/11500604', 'alternate_url': 'https://hh.ru/employer/11500604', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/6994315.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1343593.png', '90': 'https://img.hhcdn.ru/employer-logo/6994314.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=11500604', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Способность быстро разбираться в новых технологиях и инструментах. Будет плюсом: Опыт <highlighttext>разработки</highlighttext> на TypeScript. Навыки работы с платформами Figma или...', 'responsibility': '<highlighttext>Разработка</highlighttext> пользовательских интерфейсов с использованием кодовых и no-code/low-code решений. Внедрение и кастомизация платформ no-code/low-code...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '96', 'name': 'Программист, разработчик'}]",True,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
113873049,False,Chief Executive officer (CEO),,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 2000, 'to': 5000, 'currency': 'EUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Рустави', 'street': 'улица Джавахишвили', 'building': '9', 'lat': 41.556531, 'lng': 45.035222, 'description': None, 'raw': 'Рустави, улица Джавахишвили, 9', 'metro': None, 'metro_stations': [], 'id': '15360677'}",,,2024-12-17T13:40:58+0300,2024-12-17T13:40:58+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=113873049,,,https://api.hh.ru/vacancies/113873049?host=hh.ru,https://hh.ru/vacancy/113873049,[],"{'id': '10893540', 'name': 'Omnic', 'url': 'https://api.hh.ru/employers/10893540', 'alternate_url': 'https://hh.ru/employer/10893540', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/7084551.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/7084550.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/1366162.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10893540', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Problem-Solving Abilities: Strong analytical and problem-solving skills, with the ability to identify root causes of issues and <highlighttext>develop</highlighttext>...', 'responsibility': 'Lead by example and foster a culture of accountability and continuous improvement throughout the organization. Strategic Planning: <highlighttext>Develop</highlighttext> and implement...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '26', 'name': 'Генеральный директор, исполнительный директор (CEO)'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,,
114485541,False,Повар универсал,,False,False,"{'id': '159', 'name': 'Астана', 'url': 'https://api.hh.ru/areas/159'}","{'from': 300000, 'to': 500000, 'currency': 'KZT', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Астана', 'street': None, 'building': None, 'lat': 51.128422, 'lng': 71.430564, 'description': None, 'raw': 'Астана', 'metro': None, 'metro_stations': [], 'id': '16990387'}",,,2024-12-22T14:00:25+0300,2024-12-22T14:00:25+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=114485541,,,https://api.hh.ru/vacancies/114485541?host=hh.ru,https://hh.ru/vacancy/114485541,[],"{'id': '11568998', 'name': 'KazBatysService', 'url': 'https://api.hh.ru/employers/11568998', 'alternate_url': 'https://hh.ru/employer/11568998', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=11568998', 'accredited_it_employer': False, 'trusted': True}","{'requirement': None, 'responsibility': '<highlighttext>Разработка</highlighttext> меню/ассортимента и рецептов блюд, напитков и кулинарных изделий. Приготовление и оформление блюд, напитков и кулинарных изделий. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_12', 'name': '12\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '40', 'name': 'Другое'}]",True,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",True,,False,,
